Pathogen,Host,family,pk_reference_id,fk_host_id,fk_pathogen_id,pk_host_pathogen_id,host_genus,host_species,host_subspecific_taxa,pathogen_genus,pathogen_species,pathogen_subspecific_taxa,virus_MPLO_names,rust_state,notes,plant_part,symptom
Sarcotrochila piniperda,Picea canadensis,Pinaceae,121,8013,16638,47742,Picea,canadensis,,Sarcotrochila,piniperda,,,,,,
Sarcotrochila piniperda,Picea canadensis,Pinaceae,127,8013,16638,47738,Picea,canadensis,,Sarcotrochila,piniperda,,,,,,
Sarcotrochila piniperda,Picea canadensis,Pinaceae,3607,8013,16638,47735,Picea,canadensis,,Sarcotrochila,piniperda,,,,,,
Sarcotrochila piniperda,Picea canadensis,Pinaceae,4522,8013,16638,47740,Picea,canadensis,,Sarcotrochila,piniperda,,,,,,
Sarcotrochila piniperda,Picea glauca,Pinaceae,114,3856,16638,80617,Picea,glauca,,Sarcotrochila,piniperda,,,,,,
Sarcotrochila piniperda,Picea glauca,Pinaceae,1434,3856,16638,20612,Picea,glauca,,Sarcotrochila,piniperda,,,,,,snow blight
Sarcotrochila piniperda,Picea glauca,Pinaceae,2095,3856,16638,25145,Picea,glauca,,Sarcotrochila,piniperda,,,,,,
Sarcotrochila piniperda,Picea glauca,Pinaceae,8282,3856,16638,111346,Picea,glauca,,Sarcotrochila,piniperda,,,,,,
Sarcotrochila piniperda,Picea mariana,Pinaceae,121,3865,16638,47743,Picea,mariana,,Sarcotrochila,piniperda,,,,,,
Sarcotrochila piniperda,Picea sitchensis,Pinaceae,3356,3870,16638,47744,Picea,sitchensis,,Sarcotrochila,piniperda,,,,,,
Sarea difformis,Abies balsamea,Pinaceae,2095,4,78952,25146,Abies,balsamea,,Sarea,difformis,,,,,,
Sarea difformis,Picea glauca,Pinaceae,2095,3856,78952,25147,Picea,glauca,,Sarea,difformis,,,,,,
Sarea difformis,Picea glauca x engelmannii,Pinaceae,1860,3862,78952,5439,Picea,glauca x engelmannii,,Sarea,difformis,,,,,,
Sarea resinae,Picea rubens,Pinaceae,2107,3868,68362,1883,Picea,rubens,,Sarea,resinae,,,,,,lichen
Sawadaea,Acer,Aceraceae,8573,43,97607,113334,Acer,,,Sawadaea,,,,,,,
Sawadaea bicornis,Acer macrophyllum,Aceraceae,8339,27,97506,112388,Acer,macrophyllum,,Sawadaea,bicornis,,,,,leaves,
Schadonia alpina,Picea,Pinaceae,793,3871,72729,18222,Picea,,,Schadonia,alpina,,,,,on living branch,lichen
Schiffnerula corni,Cornus sericea,Cornaceae,2693,7423,73712,17746,Cornus,sericea,,Schiffnerula,corni,,,,,on living leaves,crust
Schizonella elynae,Kobresia myosuroides,Cyperaceae,4281,7775,43524,41543,Kobresia,myosuroides,,Schizonella,elynae,,,,,,
Schizonella elynae,Kobresia simpliciuscula,Cyperaceae,4336,2891,43524,17062,Kobresia,simpliciuscula,,Schizonella,elynae,,,,,,smut
Schizonella melanogramma,Carex aquatilis,Cyperaceae,1764,1037,6661,70639,Carex,aquatilis,,Schizonella,melanogramma,,,,,,
Schizonella melanogramma,Carex aquatilis,Cyperaceae,8531,1037,6661,113048,Carex,aquatilis,,Schizonella,melanogramma,,,,"reported from Hershel Is. presumable Herschel Is., Yukon, not Ont.",,
Schizonella melanogramma,Carex heliophila,Cyperaceae,1764,7338,6661,70640,Carex,heliophila,,Schizonella,melanogramma,,,,,,
Schizonella melanogramma,Carex laxiflora,Cyperaceae,1764,1149,6661,70641,Carex,laxiflora,,Schizonella,melanogramma,,,,,,
Schizonella melanogramma,Carex laxiflora,Cyperaceae,8531,1149,6661,113049,Carex,laxiflora,,Schizonella,melanogramma,,,,,,
Schizonella melanogramma,Carex pedunculata,Cyperaceae,1764,1217,6661,70642,Carex,pedunculata,,Schizonella,melanogramma,,,,,,
Schizonella melanogramma,Carex pensylvanica,Cyperaceae,1764,1218,6661,70643,Carex,pensylvanica,,Schizonella,melanogramma,,,,,,
Schizonella melanogramma,Carex pensylvanica,Cyperaceae,8531,1218,6661,113050,Carex,pensylvanica,,Schizonella,melanogramma,,,,,,
Schizonella melanogramma,Carex rupestris,Cyperaceae,1764,1246,6661,70644,Carex,rupestris,,Schizonella,melanogramma,,,,,,
Schizonella melanogramma,Carex rupestris,Cyperaceae,3282,1246,6661,70647,Carex,rupestris,,Schizonella,melanogramma,,,,,,
Schizonella melanogramma,Carex scirpoidea,Cyperaceae,1764,1262,6661,70645,Carex,scirpoidea,,Schizonella,melanogramma,,,,,,
Schizonella melanogramma,Carex stans,Cyperaceae,1457,7291,6661,70648,Carex,stans,,Schizonella,melanogramma,,,,,,
Schizonella melanogramma,Carex tetanica,Cyperaceae,1764,1281,6661,70646,Carex,tetanica,,Schizonella,melanogramma,,,,,,
Schizonella melanogramma,Carex tetanica,Cyperaceae,8531,1281,6661,113051,Carex,tetanica,,Schizonella,melanogramma,,,,,,
Schizonella melanogramma,Kobresia caricina,Cyperaceae,1764,7776,6661,75903,Kobresia,caricina,,Schizonella,melanogramma,,,,,,
Schizonella pusilla,Carex,Cyperaceae,4336,1295,38474,17060,Carex,,,Schizonella,pusilla,,,,,,smut
Schizonella pusilla,Carex aquatilis var. stans,Cyperaceae,4336,1040,38474,17061,Carex,aquatilis,var. stans,Schizonella,pusilla,,,,,,smut
Schizonella pusilla,Carex bigelowii,Cyperaceae,4318,1060,38474,15749,Carex,bigelowii,,Schizonella,pusilla,,,,,,smut
Schizonella pusilla,Carex scirpoidea,Cyperaceae,2174,1262,38474,36493,Carex,scirpoidea,,Schizonella,pusilla,,,,,,
Schizonella pusilla,Carex scirpoidea,Cyperaceae,4318,1262,38474,15750,Carex,scirpoidea,,Schizonella,pusilla,,,,,,smut
Schizophyllum commune,Abies,Pinaceae,2095,16,602,25152,Abies,,,Schizophyllum,commune,,,,,"on old logs, branches",
Schizophyllum commune,Abies balsamea,Pinaceae,94,4,602,64580,Abies,balsamea,,Schizophyllum,commune,,,,,,
Schizophyllum commune,Abies balsamea,Pinaceae,923,4,602,19776,Abies,balsamea,,Schizophyllum,commune,,,,,on stems: sapwood,white spongy sap rot
Schizophyllum commune,Abies balsamea,Pinaceae,3507,4,602,28777,Abies,balsamea,,Schizophyllum,commune,,,,,,
Schizophyllum commune,Abies balsamea,Pinaceae,4523,4,602,28776,Abies,balsamea,,Schizophyllum,commune,,,,,,
Schizophyllum commune,Abies balsamea,Pinaceae,5352,4,602,28778,Abies,balsamea,,Schizophyllum,commune,,,,,,
Schizophyllum commune,Acer,Aceraceae,1983,43,602,30520,Acer,,,Schizophyllum,commune,,,,,,"white spongy rot, carie blanche spongieuse"
Schizophyllum commune,Acer,Aceraceae,2095,43,602,25159,Acer,,,Schizophyllum,commune,,,,,"on old logs, branches",
Schizophyllum commune,Acer,Aceraceae,3507,43,602,30518,Acer,,,Schizophyllum,commune,,,,,,"white spongy rot, carie blanche spongieuse"
Schizophyllum commune,Acer,Aceraceae,4523,43,602,30515,Acer,,,Schizophyllum,commune,,,,,,"white spongy rot, carie blanche spongieuse"
Schizophyllum commune,Acer circinatum,Aceraceae,3356,21,602,30511,Acer,circinatum,,Schizophyllum,commune,,,,,,"white spongy rot, carie blanche spongieuse"
Schizophyllum commune,Acer macrophyllum,Aceraceae,99,27,602,65138,Acer,macrophyllum,,Schizophyllum,commune,,,,,,"white spongy rot, carie blanche spongieuse"
Schizophyllum commune,Acer macrophyllum,Aceraceae,3356,27,602,30512,Acer,macrophyllum,,Schizophyllum,commune,,,,,,"white spongy rot, carie blanche spongieuse"
Schizophyllum commune,Acer macrophyllum,Aceraceae,6449,27,602,65139,Acer,macrophyllum,,Schizophyllum,commune,,,,,,"white spongy rot, carie blanche spongieuse"
Schizophyllum commune,Acer rubrum,Aceraceae,3507,35,602,30516,Acer,rubrum,,Schizophyllum,commune,,,,,,"white spongy rot, carie blanche spongieuse"
Schizophyllum commune,Acer rubrum,Aceraceae,4523,35,602,30513,Acer,rubrum,,Schizophyllum,commune,,,,,,"white spongy rot, carie blanche spongieuse"
Schizophyllum commune,Acer saccharum,Aceraceae,368,39,602,12544,Acer,saccharum,,Schizophyllum,commune,,,,,"on trunks, branches",heartwood rot
Schizophyllum commune,Acer saccharum,Aceraceae,1983,39,602,30519,Acer,saccharum,,Schizophyllum,commune,,,,,,"white spongy rot, carie blanche spongieuse"
Schizophyllum commune,Acer saccharum,Aceraceae,3507,39,602,30517,Acer,saccharum,,Schizophyllum,commune,,,,,,"white spongy rot, carie blanche spongieuse"
Schizophyllum commune,Acer saccharum,Aceraceae,4088,39,602,65140,Acer,saccharum,,Schizophyllum,commune,,,,,,"white spongy rot, carie blanche spongieuse"
Schizophyllum commune,Acer saccharum,Aceraceae,4523,39,602,30514,Acer,saccharum,,Schizophyllum,commune,,,,,,"white spongy rot, carie blanche spongieuse"
Schizophyllum commune,Aesculus,Hippocastanaceae,2095,83,602,25156,Aesculus,,,Schizophyllum,commune,,,,,"on old logs, branches",
Schizophyllum commune,Aesculus hippocastanum,Hippocastanaceae,3507,82,602,30889,Aesculus,hippocastanum,,Schizophyllum,commune,,,,,,
Schizophyllum commune,Alnus,Betulaceae,290,227,602,31924,Alnus,,,Schizophyllum,commune,,,,,,
Schizophyllum commune,Alnus,Betulaceae,3507,227,602,31925,Alnus,,,Schizophyllum,commune,,,,,,
Schizophyllum commune,Alnus,Betulaceae,3607,227,602,31923,Alnus,,,Schizophyllum,commune,,,,,,
Schizophyllum commune,Alnus rubra,Betulaceae,8172,218,602,110244,Alnus,rubra,,Schizophyllum,commune,,,,on dead stems,,
Schizophyllum commune,Alnus rugosa var. americana,Betulaceae,923,224,602,19777,Alnus,rugosa,var. americana,Schizophyllum,commune,,,,,on stems: sapwood,white spongy sap rot
Schizophyllum commune,Alnus rugosa var. americana,Betulaceae,3507,224,602,31919,Alnus,rugosa,var. americana,Schizophyllum,commune,,,,,,
Schizophyllum commune,Alnus rugosa var. americana,Betulaceae,5347,224,602,31920,Alnus,rugosa,var. americana,Schizophyllum,commune,,,,,,
Schizophyllum commune,Alnus rugosa var. americana,Betulaceae,5348,224,602,31921,Alnus,rugosa,var. americana,Schizophyllum,commune,,,,,,
Schizophyllum commune,Alnus rugosa var. americana,Betulaceae,5352,224,602,31922,Alnus,rugosa,var. americana,Schizophyllum,commune,,,,,,
Schizophyllum commune,Betula,Betulaceae,559,793,602,68977,Betula,,,Schizophyllum,commune,,,,,,white sapwood rot of broadleaved trees
Schizophyllum commune,Betula,Betulaceae,2095,793,602,25150,Betula,,,Schizophyllum,commune,,,,,"on old logs, branches",
Schizophyllum commune,Betula,Betulaceae,3507,793,602,34893,Betula,,,Schizophyllum,commune,,,,,,
Schizophyllum commune,Betula,Betulaceae,4081,793,602,68978,Betula,,,Schizophyllum,commune,,,,,,white sapwood rot of broadleaved trees
Schizophyllum commune,Betula,Betulaceae,6455,793,602,68976,Betula,,,Schizophyllum,commune,,,,,,white sapwood rot of broadleaved trees
Schizophyllum commune,Betula lutea,Betulaceae,3507,7212,602,34884,Betula,lutea,,Schizophyllum,commune,,,,,,
Schizophyllum commune,Betula lutea,Betulaceae,4523,7212,602,34883,Betula,lutea,,Schizophyllum,commune,,,,,,
Schizophyllum commune,Betula papyrifera,Betulaceae,3356,772,602,34886,Betula,papyrifera,,Schizophyllum,commune,,,,,,
Schizophyllum commune,Betula papyrifera,Betulaceae,3507,772,602,34888,Betula,papyrifera,,Schizophyllum,commune,,,,,,
Schizophyllum commune,Betula papyrifera,Betulaceae,3607,772,602,34885,Betula,papyrifera,,Schizophyllum,commune,,,,,,
Schizophyllum commune,Betula papyrifera,Betulaceae,4523,772,602,34887,Betula,papyrifera,,Schizophyllum,commune,,,,,,
Schizophyllum commune,Betula papyrifera,Betulaceae,5347,772,602,34889,Betula,papyrifera,,Schizophyllum,commune,,,,,,
Schizophyllum commune,Betula papyrifera,Betulaceae,5348,772,602,34890,Betula,papyrifera,,Schizophyllum,commune,,,,,,
Schizophyllum commune,Betula papyrifera,Betulaceae,5352,772,602,34891,Betula,papyrifera,,Schizophyllum,commune,,,,,,
Schizophyllum commune,Betula papyrifera var. neoalaskana,Betulaceae,923,776,602,19773,Betula,papyrifera,var. neoalaskana,Schizophyllum,commune,,,,,on stems: sapwood,white spongy sap rot
Schizophyllum commune,Betula populifolia,Betulaceae,3507,786,602,34892,Betula,populifolia,,Schizophyllum,commune,,,,,,
Schizophyllum commune,Carya amara,Juglandaceae,4631,7354,602,36588,Carya,amara,,Schizophyllum,commune,,,,,,"white spongy rot, carie blanche spongieuse"
Schizophyllum commune,Carya cordiformis,Juglandaceae,1196,1304,602,70786,Carya,cordiformis,,Schizophyllum,commune,,,,,,"white spongy rot, carie blanche spongieuse"
Schizophyllum commune,Carya ovata,Juglandaceae,4523,1308,602,36589,Carya,ovata,,Schizophyllum,commune,,,,,,"white spongy rot, carie blanche spongieuse"
Schizophyllum commune,Castanea sativa,Fagaceae,3356,1319,602,36622,Castanea,sativa,,Schizophyllum,commune,,,,,,"white spongy rot, carie blanche spongieuse"
Schizophyllum commune,Fagus,Fagaceae,2095,2271,602,25154,Fagus,,,Schizophyllum,commune,,,,,"on old logs, branches",
Schizophyllum commune,Fagus grandifolia,Fagaceae,3356,2267,602,39054,Fagus,grandifolia,,Schizophyllum,commune,,,,,,
Schizophyllum commune,Fagus grandifolia,Fagaceae,3507,2267,602,39056,Fagus,grandifolia,,Schizophyllum,commune,,,,,,
Schizophyllum commune,Fagus grandifolia,Fagaceae,4523,2267,602,39055,Fagus,grandifolia,,Schizophyllum,commune,,,,,,
Schizophyllum commune,Fagus grandifolia,Fagaceae,6187,2267,602,73788,Fagus,grandifolia,,Schizophyllum,commune,,,,,,
Schizophyllum commune,Hippophae rhamnoides,Elaeagnaceae,7816,2674,602,103484,Hippophae,rhamnoides,,Schizophyllum,commune,,,,,,
Schizophyllum commune,Hippophae rhamnoides,Elaeagnaceae,7937,2674,602,105890,Hippophae,rhamnoides,,Schizophyllum,commune,,,,,,
Schizophyllum commune,Malus,Rosaceae,2095,3322,602,25155,Malus,,,Schizophyllum,commune,,,,,"on old logs, branches",
Schizophyllum commune,Malus,Rosaceae,3507,3322,602,43263,Malus,,,Schizophyllum,commune,,,,,,
Schizophyllum commune,Malus,Rosaceae,3607,3322,602,43262,Malus,,,Schizophyllum,commune,,,,,,
Schizophyllum commune,Malus baccata,Rosaceae,559,3300,602,77755,Malus,baccata,,Schizophyllum,commune,,,,,,
Schizophyllum commune,Malus pumila,Rosaceae,1177,3315,602,77756,Malus,pumila,,Schizophyllum,commune,,,,,,
Schizophyllum commune,Malus pumila,Rosaceae,1191,3315,602,77760,Malus,pumila,,Schizophyllum,commune,,,,,,
Schizophyllum commune,Malus pumila,Rosaceae,1192,3315,602,77761,Malus,pumila,,Schizophyllum,commune,,,,,,
Schizophyllum commune,Malus pumila,Rosaceae,1193,3315,602,77759,Malus,pumila,,Schizophyllum,commune,,,,,,
Schizophyllum commune,Malus pumila,Rosaceae,1197,3315,602,77758,Malus,pumila,,Schizophyllum,commune,,,,,,
Schizophyllum commune,Malus pumila,Rosaceae,2901,3315,602,77757,Malus,pumila,,Schizophyllum,commune,,,,,,
Schizophyllum commune,Malus pumila,Rosaceae,5836,3315,602,43261,Malus,pumila,,Schizophyllum,commune,,,,,,
Schizophyllum commune,Malus pumila,Rosaceae,6187,3315,602,77762,Malus,pumila,,Schizophyllum,commune,,,,,,
Schizophyllum commune,Picea,Pinaceae,2095,3871,602,25161,Picea,,,Schizophyllum,commune,,,,,"on old logs, branches",
Schizophyllum commune,Picea,Pinaceae,3507,3871,602,47751,Picea,,,Schizophyllum,commune,,,,,,
Schizophyllum commune,Picea,Pinaceae,3507,3871,602,47753,Picea,,,Schizophyllum,commune,,,,,,
Schizophyllum commune,Picea,Pinaceae,3574,3871,602,47752,Picea,,,Schizophyllum,commune,,,,,,
Schizophyllum commune,Picea,Pinaceae,3574,3871,602,47754,Picea,,,Schizophyllum,commune,,,,,,
Schizophyllum commune,Picea,Pinaceae,6187,3871,602,80618,Picea,,,Schizophyllum,commune,,,,,,
Schizophyllum commune,Picea abies,Pinaceae,1434,3853,602,20514,Picea,abies,,Schizophyllum,commune,,,,,,common split gill
Schizophyllum commune,Picea canadensis,Pinaceae,3507,8013,602,47747,Picea,canadensis,,Schizophyllum,commune,,,,,,
Schizophyllum commune,Picea canadensis,Pinaceae,3574,8013,602,47748,Picea,canadensis,,Schizophyllum,commune,,,,,,
Schizophyllum commune,Picea glauca,Pinaceae,1434,3856,602,20586,Picea,glauca,,Schizophyllum,commune,,,,,,common split gill
Schizophyllum commune,Picea rubra,Pinaceae,3507,8015,602,47749,Picea,rubra,,Schizophyllum,commune,,,,,,
Schizophyllum commune,Picea rubra,Pinaceae,3574,8015,602,47750,Picea,rubra,,Schizophyllum,commune,,,,,,
Schizophyllum commune,Pinus contorta var. contorta,Pinaceae,1983,3883,602,51056,Pinus,contorta,var. contorta,Schizophyllum,commune,,,,,,
Schizophyllum commune,Pinus contorta var. contorta,Pinaceae,3607,3883,602,51053,Pinus,contorta,var. contorta,Schizophyllum,commune,,,,,,
Schizophyllum commune,Pinus divaricata,Pinaceae,3607,8016,602,51052,Pinus,divaricata,,Schizophyllum,commune,,,,,,
Schizophyllum commune,Pinus divaricata,Pinaceae,4523,8016,602,51054,Pinus,divaricata,,Schizophyllum,commune,,,,,,
Schizophyllum commune,Pinus resinosa,Pinaceae,4523,3913,602,51055,Pinus,resinosa,,Schizophyllum,commune,,,,,,
Schizophyllum commune,Populus,Salicaceae,559,4159,602,83486,Populus,,,Schizophyllum,commune,,,,,,"white spongy rot, carie blanche spongieuse"
Schizophyllum commune,Populus,Salicaceae,923,4159,602,19774,Populus,,,Schizophyllum,commune,,,,,on stems: sapwood,white spongy sap rot
Schizophyllum commune,Populus,Salicaceae,1983,4159,602,54138,Populus,,,Schizophyllum,commune,,,,,,"white spongy rot, carie blanche spongieuse"
Schizophyllum commune,Populus,Salicaceae,3507,4159,602,54140,Populus,,,Schizophyllum,commune,,,,,,"white spongy rot, carie blanche spongieuse"
Schizophyllum commune,Populus,Salicaceae,3607,4159,602,54128,Populus,,,Schizophyllum,commune,,,,,,"white spongy rot, carie blanche spongieuse"
Schizophyllum commune,Populus,Salicaceae,4523,4159,602,54139,Populus,,,Schizophyllum,commune,,,,,,"white spongy rot, carie blanche spongieuse"
Schizophyllum commune,Populus,Salicaceae,5347,4159,602,54133,Populus,,,Schizophyllum,commune,,,,,,"white spongy rot, carie blanche spongieuse"
Schizophyllum commune,Populus,Salicaceae,5348,4159,602,54135,Populus,,,Schizophyllum,commune,,,,,,"white spongy rot, carie blanche spongieuse"
Schizophyllum commune,Populus,Salicaceae,5352,4159,602,54137,Populus,,,Schizophyllum,commune,,,,,,"white spongy rot, carie blanche spongieuse"
Schizophyllum commune,Populus balsamifera,Salicaceae,1983,4118,602,54125,Populus,balsamifera,,Schizophyllum,commune,,,,,,"white spongy rot, carie blanche spongieuse"
Schizophyllum commune,Populus balsamifera,Salicaceae,3607,4118,602,54126,Populus,balsamifera,,Schizophyllum,commune,,,,,,"white spongy rot, carie blanche spongieuse"
Schizophyllum commune,Populus tremuloides,Salicaceae,290,4153,602,54130,Populus,tremuloides,,Schizophyllum,commune,,,,,,"white spongy rot, carie blanche spongieuse"
Schizophyllum commune,Populus tremuloides,Salicaceae,923,4153,602,19775,Populus,tremuloides,,Schizophyllum,commune,,,,,on stems: sapwood,white spongy sap rot
Schizophyllum commune,Populus tremuloides,Salicaceae,3356,4153,602,54129,Populus,tremuloides,,Schizophyllum,commune,,,,,,"white spongy rot, carie blanche spongieuse"
Schizophyllum commune,Populus tremuloides,Salicaceae,3507,4153,602,54131,Populus,tremuloides,,Schizophyllum,commune,,,,,,"white spongy rot, carie blanche spongieuse"
Schizophyllum commune,Populus tremuloides,Salicaceae,3607,4153,602,54127,Populus,tremuloides,,Schizophyllum,commune,,,,,,"white spongy rot, carie blanche spongieuse"
Schizophyllum commune,Populus tremuloides,Salicaceae,5347,4153,602,54132,Populus,tremuloides,,Schizophyllum,commune,,,,,,"white spongy rot, carie blanche spongieuse"
Schizophyllum commune,Populus tremuloides,Salicaceae,5348,4153,602,54134,Populus,tremuloides,,Schizophyllum,commune,,,,,,"white spongy rot, carie blanche spongieuse"
Schizophyllum commune,Populus tremuloides,Salicaceae,5352,4153,602,54136,Populus,tremuloides,,Schizophyllum,commune,,,,,,"white spongy rot, carie blanche spongieuse"
Schizophyllum commune,Populus tremuloides,Salicaceae,6446,4153,602,83487,Populus,tremuloides,,Schizophyllum,commune,,,,,,"white spongy rot, carie blanche spongieuse"
Schizophyllum commune,Populus tremuloides,Salicaceae,8203,4153,602,110417,Populus,tremuloides,,Schizophyllum,commune,,,,,,
Schizophyllum commune,Prunus armeniaca,Rosaceae,3356,4265,602,55502,Prunus,armeniaca,,Schizophyllum,commune,,,,,,"white spongy rot, carie blanche spongieuse"
Schizophyllum commune,Prunus domestica,Rosaceae,1180,4271,602,84392,Prunus,domestica,,Schizophyllum,commune,,,,,,"white spongy rot, carie blanche spongieuse"
Schizophyllum commune,Prunus pensylvanica,Rosaceae,3507,4288,602,55503,Prunus,pensylvanica,,Schizophyllum,commune,,,,,,"white spongy rot, carie blanche spongieuse"
Schizophyllum commune,Prunus pensylvanica,Rosaceae,4523,4288,602,55504,Prunus,pensylvanica,,Schizophyllum,commune,,,,,,"white spongy rot, carie blanche spongieuse"
Schizophyllum commune,Prunus persica,Rosaceae,1189,4293,602,84393,Prunus,persica,,Schizophyllum,commune,,,,,,"white spongy rot, carie blanche spongieuse"
Schizophyllum commune,Prunus serotina,Rosaceae,4523,4306,602,55505,Prunus,serotina,,Schizophyllum,commune,,,,,,"white spongy rot, carie blanche spongieuse"
Schizophyllum commune,Prunus virginiana,Rosaceae,2095,4317,602,25151,Prunus,virginiana,,Schizophyllum,commune,,,,,"on old logs, branches",
Schizophyllum commune,Quercus,Fagaceae,4523,4429,602,56883,Quercus,,,Schizophyllum,commune,,,,,,
Schizophyllum commune,Quercus alba,Fagaceae,4523,4413,602,56881,Quercus,alba,,Schizophyllum,commune,,,,,,
Schizophyllum commune,Quercus rubra var. borealis,Fagaceae,4523,4426,602,56882,Quercus,rubra,var. borealis,Schizophyllum,commune,,,,,,
Schizophyllum commune,Rhamnus purshiana,Rhamnaceae,3356,4480,602,57058,Rhamnus,purshiana,,Schizophyllum,commune,,,,,,
Schizophyllum commune,Rhamnus purshiana,Rhamnaceae,6446,4480,602,85766,Rhamnus,purshiana,,Schizophyllum,commune,,,,,,
Schizophyllum commune,Rhus typhina,Anacardiaceae,4523,4534,602,57176,Rhus,typhina,,Schizophyllum,commune,,,,,,
Schizophyllum commune,Salix,Salicaceae,2095,4874,602,25158,Salix,,,Schizophyllum,commune,,,,,"on old logs, branches",
Schizophyllum commune,Salix,Salicaceae,3507,4874,602,58644,Salix,,,Schizophyllum,commune,,,,,,
Schizophyllum commune,Salix,Salicaceae,4523,4874,602,58643,Salix,,,Schizophyllum,commune,,,,,,
Schizophyllum commune,Thuja plicata,Cupressaceae,823,5472,602,90048,Thuja,plicata,,Schizophyllum,commune,,,,,,
Schizophyllum commune,Thuja plicata,Cupressaceae,3356,5472,602,60671,Thuja,plicata,,Schizophyllum,commune,,,,,,
Schizophyllum commune,Tilia americana,Tiliaceae,6496,5484,602,92874,Tilia,americana,,Schizophyllum,commune,,,,,,
Schizophyllum commune,Tilia americana,Tiliaceae,6603,5484,602,93150,Tilia,americana,,Schizophyllum,commune,,,,,,
Schizophyllum commune,Tsuga canadensis,Pinaceae,4523,5580,602,62464,Tsuga,canadensis,,Schizophyllum,commune,,,,,,
Schizopora paradoxa,Abies grandis,Pinaceae,3356,6,30757,28779,Abies,grandis,,Schizopora,paradoxa,,,,,,
Schizopora paradoxa,Acer macrophyllum,Aceraceae,3356,27,30757,30521,Acer,macrophyllum,,Schizopora,paradoxa,,,,,,
