pk_pathogen_id,fk_higher_taxa_id,fk_pathogen_id_accepted,fk_anamorph_id,virus_MPLO_names,pathogen_genus,pathogen_species,pathogen_subspecific_taxa,pathogen_author,fungal_state,english_name,english_disease_names,french_ name,french_disease_names,pathogen_notes,verify,qd,change_to,full_pathogen,dup_id
25957,1,,,,Mytilinidion,thujarum,,,unknown,,,,,,TRUE,,,Mytilinidionthujarum,
25962,1,29761,,,Odontia,alutacea,,,unknown,,,,,,TRUE,,,Odontiaalutacea,
25965,1,,,,Odontia,alutacea,subsp. floccosa,Bourd. & Galz.,unknown,,,,,,TRUE,QD,,Odontiaalutaceasubsp. floccosaBourd. & Galz.,
25966,1,,,,Odontia,arguta,subsp. aspera,,unknown,,,,,,TRUE,,,Odontiaargutasubsp. aspera,
25983,1,52860,,,Peniophora,flavoferruginea,,,unknown,,,,,,TRUE,,,Peniophoraflavoferruginea,
25989,1,62674,,,Peniophora,lauta,,,unknown,,,,,,TRUE,,,Peniophoralauta,
26002,1,39709,,,Pithya,cupressi,,,unknown,,,,,,TRUE,,,Pithyacupressi,
26051,1,93765,,,Poria,mappa,,,unknown,,,,,,TRUE,,,Poriamappa,
26054,1,93767,,,Poria,sequoiae,,,unknown,,,,,,TRUE,,,Poriasequoiae,
26072,1,,,,Scytinostroma,ochroleucum,,,unknown,,,,,,TRUE,,,Scytinostromaochroleucum,
26073,1,62433,,,Sebacina,rimosa,,,unknown,,,,,,TRUE,,,Sebacinarimosa,
26076,1,,,,Sebacina,purpureum,,,unknown,,,,,,TRUE,,,Sebacinapurpureum,
26078,1,,,,Sebacina,sanguinolentum,,,unknown,,,,,,TRUE,,,Sebacinasanguinolentum,
26092,1,,,,Tremella,simplex,,,unknown,,,,,,TRUE,,,Tremellasimplex,
26093,1,93505,,,Vararia,pallescens,,,unknown,,,,,,TRUE,,,Varariapallescens,
26102,182,,,,Puccinia,schneideri,,,unknown,,,,,,TRUE,,,Pucciniaschneideri,
26113,288,,,,Cercospora,microsora,,Sacc.,unknown,,,,,,TRUE,,,CercosporamicrosoraSacc.,
26126,1,26152,,,Cyphella,tiliae,,,unknown,,,,,,TRUE,,,Cyphellatiliae,
26127,1,62871,,,Diaporthe,tiliacea,,,unknown,,,,,,TRUE,,,Diaporthetiliacea,
26139,207,40754,,,Gloeosporium,tiliae,,,unknown,,,,,,TRUE,,,Gloeosporiumtiliae,
26149,1,62757,,,Gnomonia,tiliae,,,unknown,,,,,,TRUE,,,Gnomoniatiliae,
26150,342,,,,Helminthosporium,tiliae,,,unknown,,,,,,TRUE,,,Helminthosporiumtiliae,
26152,1,,,,Lachnella,tiliae,,,unknown,,,,,,TRUE,,,Lachnellatiliae,
26153,1,93853,,,Massariella,curreyi,,,unknown,,,,,,TRUE,,,Massariellacurreyi,
26157,1,,,,Orbilia,chrysocoma,,,unknown,,,,,,TRUE,,,Orbiliachrysocoma,
26161,305,93734,,,Phoma,communis,,,unknown,,,,,,TRUE,,,Phomacommunis,
26163,1,,,,Phyllosticta,tiliae,,,unknown,,,,,,TRUE,,,Phyllostictatiliae,
26168,289,,,,Sphaeropsis,olivacea,,,unknown,,,,,,TRUE,,,Sphaeropsisolivacea,
26169,194,,,,Uncinula,clintonii,,,unknown,,,,,,TRUE,,,Uncinulaclintonii,
26173,1,,,,Metasphaeria,borealis,,,unknown,,,,,,TRUE,,,Metasphaeriaborealis,
26174,1,,,,Microsticta,vagans,,,unknown,,,,,,TRUE,,,Microstictavagans,
26181,305,,,,Phoma,tofieldiae,,,unknown,,,,,,TRUE,,,Phomatofieldiae,
26184,300,93458,,,Pleospora,kansensis,,,unknown,,,,,,TRUE,,,Pleosporakansensis,
26185,300,,,,Pleospora,oligomera,,,unknown,,,,,,TRUE,,,Pleosporaoligomera,
26189,288,,,,Septoria,orchidearum,,,unknown,,,,,,TRUE,,,Septoriaorchidearum,
26209,288,,,,Ramularia,trautvetteriae,,,Anamorph,,,,,,TRUE,,,Ramulariatrautvetteriae,
26217,288,,,,Ramularia,magnusiana,,(Sacc.) Lindau,Anamorph,,,,,,TRUE,QD,,Ramulariamagnusiana(Sacc.) Lindau,
26218,288,62925,,,Septoria,increscens,,Pk.,unknown,,,,,,TRUE,,,SeptoriaincrescensPk.,
26221,299,62928,,,Tuburcinia,trientalis,,,unknown,,,,,,TRUE,,,Tuburciniatrientalis,
26254,1,,87,,Cymadothea,trifolii,,(C. Killian) F.A. Wolf,Teleomorph,,,,,,TRUE,,,Cymadotheatrifolii(C. Killian) F.A. Wolf,
26283,330,,,,Didymella,trifolii,,(Fckl.) Sacc.,Teleomorph,,,,,,TRUE,,,Didymellatrifolii(Fckl.) Sacc.,
26284,1,,,,Didymium,squamulosum,,,unknown,,,,,,TRUE,,,Didymiumsquamulosum,
26327,305,,,,Stemphylium,sarciniforme,,(Cavara) Wiltshire,unknown,,,,,,TRUE,,,Stemphyliumsarciniforme(Cavara) Wiltshire,
26348,207,,,,Gloeosporium,spadiceum,,Dearn. & Bisby,unknown,,,,,,TRUE,,,GloeosporiumspadiceumDearn. & Bisby,
26355,304,62948,,,Kabatiella,caulivora,,(Kirchn.) Karakulin,unknown,,,,,,TRUE,,,Kabatiellacaulivora(Kirchn.) Karakulin,
26377,288,,,,Mycosphaerella,carinthiaca,,,unknown,,,,,,TRUE,,,Mycosphaerellacarinthiaca,
26387,305,79362,,,Phoma,trifolii,,,unknown,,,,,,TRUE,QD,,Phomatrifolii,
26399,207,,,,Pseudopeziza,trifolii,,(Biv.-Bern.: Fr.) Fckl.,Teleomorph,,,,,,TRUE,,,Pseudopezizatrifolii(Biv.-Bern.: Fr.) Fckl.,
26401,207,,,,Pseudopeziza,trifolii,f. trifolii,,Teleomorph,,,,,,TRUE,,,Pseudopezizatrifoliif. trifolii,
26409,207,26401,,,Pseudopeziza,trifolii,f. trifolii-repentis,Schüepp,unknown,,,,,,TRUE,,,Pseudopezizatrifoliif. trifolii-repentisSchüepp,
26438,272,,,,Stagonospora,recedens,,,Anamorph,,,,,,TRUE,,,Stagonosporarecedens,
26458,182,63247,,,Uromyces,fallens,,,unknown,,,,,,TRUE,,,Uromycesfallens,
26472,182,,,,Uromyces,minor,,,unknown,,,,,,TRUE,,,Uromycesminor,
26478,182,26483,,,Uromyces,nerviphilus,,,unknown,,,,,,TRUE,,,Uromycesnerviphilus,
26483,182,,,,Uromyces,trifolii,,(R. Hedw.) Fckl.,unknown,,,,,,TRUE,,,Uromycestrifolii(R. Hedw.) Fckl.,
26519,5,,,Clover Phyllody Mycoplasma-like Organism,,,,,unknown,,,,,,TRUE,,,,
26540,181,68449,,Pea Mottle Virus,,,,,unknown,,,,,,TRUE,,,,
26553,288,63316,,,Mycosphaerella,juncaginearum,,,unknown,,,,,,TRUE,,,Mycosphaerellajuncaginearum,
26559,1,,,,Ciborinia,trillii,,,unknown,,,,,,TRUE,,,Ciboriniatrillii,
26560,299,,,,Urocystis,trillii,,,unknown,,,,,,TRUE,,,Urocystistrillii,
26562,182,,,,Puccinia,windsoriae,,,unknown,,,,,,TRUE,,,Pucciniawindsoriae,
26563,305,93523,,,Bipolaris,cyclops,,,unknown,,,,,,TRUE,,,Bipolariscyclops,
26572,1,,,,Gloeocercospora,alaxensis,,,unknown,,,,,,TRUE,,,Gloeocercosporaalaxensis,
26577,275,,,,Leptosphaeria,nigricans,,,unknown,,,,,,TRUE,QD,,Leptosphaerianigricans,
26640,1,,,,Macrosporium,,,,unknown,,,,,,TRUE,,,Macrosporium,
26643,1,,,,Aphelenchus,avenae,,Bastian,unknown,,,,,,TRUE,,,AphelenchusavenaeBastian,
26648,1,,,,Aspergillus,flavipes,,,unknown,,,,,,TRUE,,,Aspergillusflavipes,
26649,1,,,,Aspergillus,okazakii,,,unknown,,,,,,TRUE,,,Aspergillusokazakii,
26650,305,93308,,,Bipolaris,halodes,,,unknown,,,,,,TRUE,,,Bipolarishalodes,
26680,1,63618,,,Cephalosporium,gramineum,,,unknown,,,,,,TRUE,,,Cephalosporiumgramineum,
26683,1,70102,,,Cercosporella,herpotrichoides,,,unknown,,,,,,TRUE,,,Cercosporellaherpotrichoides,
26723,1,,,,Coprinus,urticicola,,(Berk. & Br.) Buller,unknown,,,,,,TRUE,,,Coprinusurticicola(Berk. & Br.) Buller,
26729,1,,,,Dictyosporium,toruloides,,,unknown,,,,,,TRUE,,,Dictyosporiumtoruloides,
26757,194,,,,Erysiphe,graminis,f. tritici,É.J. Marchal,unknown,,,,,,TRUE,,,Erysiphegraminisf. triticiÉ.J. Marchal,26757
26777,210,,,,Fusarium,chlamydosporum,,,unknown,,,,,,TRUE,,,Fusariumchlamydosporum,
26803,210,1310,,,Fusarium,scirpi,var. compactum,,unknown,,,,,,TRUE,,,Fusariumscirpivar. compactum,
26842,1,,,,Geomyces,vulgaris,,,unknown,,,,,,TRUE,,,Geomycesvulgaris,
26847,1,,,,Heterodera,punctata,,Thorne,unknown,,,,,,TRUE,,,HeteroderapunctataThorne,
26862,1,,,,Metarrhizium,,,,unknown,,,,,,TRUE,,,Metarrhizium,
26863,1,,,,Metasphaeria,hyalospora,,Sacc.,unknown,,,,,,TRUE,,,MetasphaeriahyalosporaSacc.,
26864,1,,,,Monilia,geophila,,,unknown,,,,,,TRUE,,,Moniliageophila,
26865,1,,,,Monilia,implicata,,,unknown,,,,,,TRUE,,,Moniliaimplicata,
26866,1,,,,Mortierella,elasson,,,unknown,,,,,,TRUE,,,Mortierellaelasson,
26895,329,93341,,,Penicillium,lilacinum,,Thom,unknown,,,,,,TRUE,,,PenicilliumlilacinumThom,
26896,329,,,,Penicillium,restrictum,,,unknown,,,,,,TRUE,,,Penicilliumrestrictum,
26897,329,,,,Penicillium,thomii,,Maire,unknown,,,,,,TRUE,,,PenicilliumthomiiMaire,
26898,1,,,,Pestalotia,,,,unknown,,,,,,TRUE,,,Pestalotia,
26899,1,93523,,,Podosporiella,verticillata,,,unknown,,,,,,TRUE,,,Podosporiellaverticillata,
26938,182,,,,Puccinia,triticina,,Eriks.,unknown,leaf rust,,rouilles des feuilles,,,TRUE,,,PucciniatriticinaEriks.,
26958,305,,10,,Pyrenophora,tritici-repentis,,(Died.) Drechsler,Teleomorph,tan spot,,,,,TRUE,,,Pyrenophoratritici-repentis(Died.) Drechsler,
26968,283,,,,Pythium,tardicrescens,,,unknown,,,,,,TRUE,,,Pythiumtardicrescens,
26986,1,,,,Rhizophydium,graminis,,Ledingham,unknown,,,,,,TRUE,,,RhizophydiumgraminisLedingham,
26987,1,,,,Sclerophthora,macrospora,,(Sacc.) Thirumalachar et al.,unknown,,,,,,TRUE,,,Sclerophthoramacrospora(Sacc.) Thirumalachar et al.,
26997,288,,201,,Septoria,tritici,,Roberge in Desm.,Anamorph,speckled leaf blotch,,,,,TRUE,,,SeptoriatriticiRoberge in Desm.,
27005,306,,,,Thielavia,terricola,,,unknown,,,,,,TRUE,,,Thielaviaterricola,
27006,1,,,,Tilletia,caries,,(DC.) Tul.,unknown,,,,,,TRUE,,,Tilletiacaries(DC.) Tul.,
27035,1,,,,Tilletia,controversa,,Kühn in Rabenh.,unknown,,,,,,TRUE,,,TilletiacontroversaKühn in Rabenh.,
27049,311,,,,Ustilago,tritici,,(Pers.) E. Rostrup,unknown,loose smut,,,,,TRUE,,,Ustilagotritici(Pers.) E. Rostrup,
27064,1,40324,,,Wojnowicia,graminis,,,unknown,,,,,,TRUE,,,Wojnowiciagraminis,
27086,181,,,Agropyron Mosaic Virus,,,,,unknown,,,,,,TRUE,,,,
27095,181,,,Wheat Spot Mosaic Virus,,,,,unknown,,,,,,TRUE,,,,
27102,181,,,Wheat Striate Mosaic Virus,,,,,unknown,,,,,,TRUE,,,,
27106,181,,,Wheat Soil-borne Mosaic Virus,,,,,unknown,,,,,,TRUE,,,,
27113,2,93779,,,Pseudomonas,aptata,,,unknown,,,,,,TRUE,,,Pseudomonasaptata,
27128,150,68685,,,Arceuthobium,campylopodum,f. tsugensis,(Rosendahl) Gill,unknown,,,,,,TRUE,,,Arceuthobiumcampylopodumf. tsugensis(Rosendahl) Gill,27128
27141,1,,,,Boletellus,mirabilis,,(Murr.) Singer,unknown,,,,,,TRUE,,,Boletellusmirabilis(Murr.) Singer,
27142,1,,,,Caliciopsis,,,,unknown,,,,,,TRUE,,,Caliciopsis,
27144,1,,,,Caliciopsis,orientalis,,,unknown,,,,,,TRUE,,,Caliciopsisorientalis,
27147,1,,,,Cantharellus,aurantiacus,,,unknown,,,,,,TRUE,,,Cantharellusaurantiacus,
27150,1,,,,Ceratiomyxa,fruticulosa,,(Mull.) Macbr.,unknown,,,,,,TRUE,,,Ceratiomyxafruticulosa(Mull.) Macbr.,
27151,1,57842,,,Clithris,crispa,,,unknown,,,,,,TRUE,,,Clithriscrispa,
27154,1,,,,Conoplea,juniperi,var. robusta,Hughes,unknown,,,,,,TRUE,,,Conopleajuniperivar. robustaHughes,
27171,1,49146,,,Corticium,delicatissimum,,,unknown,,,,,,TRUE,,,Corticiumdelicatissimum,
27179,1,,,,Cryptosporiopsis,,,,unknown,,,,,,TRUE,,,Cryptosporiopsis,
27183,1,,,,Delphinella,strobiligena,,,unknown,,,,,,TRUE,,,Delphinellastrobiligena,
27186,1,93815,,,Dimerosporium,tsugae,,,unknown,,,,,,TRUE,,,Dimerosporiumtsugae,
27199,1,,,,Fabrella,tsugae,,(Farl.) Kirschst.,unknown,,,,,,TRUE,,,Fabrellatsugae(Farl.) Kirschst.,
27201,1,,,,Fabrella,tsugae,subsp. grandispora,Ziller,unknown,,,,,,TRUE,,,Fabrellatsugaesubsp. grandisporaZiller,
27202,1,,,,Fabrella,tsugae,subsp. tsugae,,unknown,,,,,,TRUE,,,Fabrellatsugaesubsp. tsugae,
27203,1,93513,,,Femsjonia,radiculata,,,unknown,,,,,,TRUE,,,Femsjoniaradiculata,
27262,1,29492,,,Gelatinosporium,abietinum,,,Anamorph,,,,,,TRUE,,,Gelatinosporiumabietinum,
27264,1,93494,,,Guepiniopsis,chrysocomus,,,unknown,,,,,,TRUE,,,Guepiniopsischrysocomus,
27280,1,,,,Hypomyces,aurantius,,(Pers.: Fr.) Tul.,unknown,,,,,,TRUE,,,Hypomycesaurantius(Pers.: Fr.) Tul.,
27281,273,,,,Hypoxylon,cerebrinum,,,Teleomorph,,,,,,TRUE,,,Hypoxyloncerebrinum,
27287,1,45054,,,Lenzites,trabea,,,unknown,,,,,,TRUE,,,Lenzitestrabea,
27291,1,,,,Marasmius,filipes,,,unknown,,,,,,TRUE,QD,,Marasmiusfilipes,
27292,1,30161,,,Marasmius,perforans,,,unknown,,,,,,TRUE,,,Marasmiusperforans,
27293,1,,,,Margarita,metallica,,,unknown,,,,,,TRUE,,,Margaritametallica,
27299,1,,,,Melampsora,farlowii,,(Arth.) J.J. Davis,unknown,,,,,,TRUE,,,Melampsorafarlowii(Arth.) J.J. Davis,
27305,1,,,,Microthyrium,harrimanii,,,unknown,,,,,,TRUE,,,Microthyriumharrimanii,
27306,1,93288,,,Mollisia,pinastri,,,unknown,,,,,,TRUE,,,Mollisiapinastri,
27308,254,,,,Mycena,epipterygia,,,unknown,,,,,,TRUE,,,Mycenaepipterygia,
27309,254,,,,Mycena,epipterygia,var. lignicola,A.H. Smith,unknown,,,,,,TRUE,,,Mycenaepipterygiavar. lignicolaA.H. Smith,27309
27310,1,64124,,,Myxosporium,abietinum,,,unknown,,,,,,TRUE,,,Myxosporiumabietinum,
27333,1,62898,,,Peniophora,pulverulenta,,,unknown,,,,,,TRUE,,,Peniophorapulverulenta,
27334,1,,,,Peniophora,pusilla,,,unknown,,,,,,TRUE,,,Peniophorapusilla,
